Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"CV03_Judge1.PHS_OK","R01504",Short,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.RequestToPHS","R01501",Short,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.returnCode","R01505",Short,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.ScannedData","RSH01629.030",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.TestResult_CycleTime","R01662",Word,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.TestResult_NGCode","RSH01660.004",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.TestResult_ProcessingResult","RSH01659.002",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.UnitInfo_CallSign","RSH01555.004",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.UnitInfo_EQPTID","R01588",Word,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.UnitInfo_LineCode","RSH01585.006",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.UnitInfo_ModelName","RSH01557.010",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.UnitInfo_OperatorCode","RSH01589.008",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.UnitInfo_PalletNo","RSH01581.008",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.UnitInfo_Revision","RSH01567.002",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.UnitInfo_SerialNo","RSH01576.010",String,1,R/W,100,,,,,,,,,,"",
"CV03_Judge1.UnitInfo_WO","RSH01568.008",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.6PM_MachineFinishTime","R01917",Word,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.6PM_MachineStartTime","R01899",Word,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.6PM_OpeartionFinishTime","R00191",Word,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.6PM_OpeartionStartTime","R01905",Word,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.6PM_WorkPieceArrivalTime","R01893",Word,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.6PM_WorkPieceReleaseTime","R01923",Word,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.message","RSH01806.030",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.PHS_ACK","R01805",Short,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.PHS_OK","R01804",Short,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.RequestToPHS","R01801",Short,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.ScannedData","RSH01929.030",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.TestResult_CycleTime","R01962",Word,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.TestResult_NGCode","RSH01960.004",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.TestResult_ProcessingResult","RSH01959.002",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.UnitInfo_CallSign","RSH01855.004",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.UnitInfo_EQPTID","R01888",Word,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.UnitInfo_LineCode","RSH01885.006",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.UnitInfo_ModelName","RSH01857.010",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.UnitInfo_OperatorCode","RSH01889.008",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.UnitInfo_PalletNo","RSH01881.008",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.UnitInfo_Revision","RSH01867.002",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.UnitInfo_SerialNo","RSH01876.010",String,1,R/W,100,,,,,,,,,,"",
"CV04_LineIn.UnitInfo_WO","RSH01868.008",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.6PM_MachineFinishTime","R02217",Word,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.6PM_MachineStartTime","R02199",Word,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.6PM_OpeartionFinishTime","R02211",Word,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.6PM_OpeartionStartTime","R02205",Word,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.6PM_WorkPieceArrivalTime","R02193",Word,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.6PM_WorkPieceReleaseTime","R02223",Word,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.APIJudgemessage","RSH02123.030",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.APIJudgePHS_OK","R02121",Short,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.APIJudgeRequestToPHS","R02102",Short,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.APIJudgereturnCode","R02122",Short,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.CONFIRM","R02103",Short,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.message","RSH02106.030",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.MPLC_WRITE_OK","R02100",Short,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.PARTBARCODE","RSH02229.040",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.PHS_OK","R02104",Short,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.RequestToPHS","R02101",Short,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.returnCode","R02105",Short,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.ScannedData_ModelName","RSH02229.010",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.ScannedData_Revision","RSH02239.002",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.ScannedData_SerialNo","RSH01340.010",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.TestResult_CycleTime","R02248",Word,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.TestResult_NGCode","RSH02246.004",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.TestResult_ProcessingResult","RSH02245.002",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.UnitInfo_CallSign","RSH01855.004",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.UnitInfo_EQPTID","R02188",Word,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.UnitInfo_LineCode","RSH02185.006",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.UnitInfo_ModelName","RSH02157.010",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.UnitInfo_OperatorCode","RSH02189.008",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.UnitInfo_PalletNo","RSH02181.008",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.UnitInfo_Revision","RSH02167.002",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.UnitInfo_SerialNo","RSH02176.010",String,1,R/W,100,,,,,,,,,,"",
"CV05_KensoKitPalletMatch&Judge2.UnitInfo_WO","RSH02168.008",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.6PM_MachineFinishTime","R02517",Word,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.6PM_MachineStartTime","R02499",Word,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.6PM_OpeartionFinishTime","R02511",Word,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.6PM_OpeartionStartTime","R02505",Word,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.6PM_WorkPieceArrivalTime","R02493",Word,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.6PM_WorkPieceReleaseTime","R02523",Word,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.message","RSH02406.030",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.PHS_ACK","R02405",Short,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.PHS_OK","R02404",Short,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.RequestToPHS","R02401",Short,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.ScannedData_ModelName","RSH02529.030",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.ScannedData_Revision","RSH01339.002",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.ScannedData_SerialNo","RSH01340.010",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.TestResult_CycleTime","R01348",Word,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.TestResult_NGCode","RSH01345.004",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.TestResult_ProcessingResult","RSH01345.002",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.UnitInfo_CallSign","RSH02455.004",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.UnitInfo_EQPTID","R02488",Word,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.UnitInfo_LineCode","RSH02485.006",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.UnitInfo_ModelName","RSH02457.010",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.UnitInfo_OperatorCode","RSH02489.008",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.UnitInfo_PalletNo","RSH02481.008",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.UnitInfo_Revision","RSH02467.002",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.UnitInfo_SerialNo","RSH02476.010",String,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.UnitInfo_WIP","R06001",Short,1,R/W,100,,,,,,,,,,"",
"CV06_LineOut.UnitInfo_WO","RSH02468.008",String,1,R/W,100,,,,,,,,,,"",
"Equipment_Status.CVA_Running","R00050.13",Short,1,R/W,100,,,,,,,,,,"",
"Equipment_Status.CVB_Running","R00050.14",Short,1,R/W,100,,,,,,,,,,"",
"Equipment_Status.CVC_Running","R00050.15",Short,1,R/W,100,,,,,,,,,,"",
